fuel.consumption.country,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Attribute35,Attribute36,Attribute37
9.0,2,7,9,12,13,5786,270,10,5500,650,6000,6000,11.51,3.0,4.5,6.3,1960,500,7.3,15,20,2,28,33,38,42,5158,1855,1447,3085,250,530,621,50.1,2.3409999999999997,50,54
9.0,3,7,9,6,13,2671,280,9,6100,9999,9999,9999,20.7,9999.0,9999.0,4.9,1620,550,5.8,15,22,4,31,33,38,42,4525,1799,1400,2607,250,440,0.6940000000000001,41.3,2812,50,54
9.0,3,7,9,5,12,2435,142,9,5100,9999,9999,9999,13.93,9999.0,9999.0,8.9,1617,503,11.4,15,21,2,29,33,38,42,4722,1761,1452,2654,210,270,9999.0,46.0,2.5140000000000002,50,54
9.0,3,7,9,5,12,2435,142,9,5100,9999,9999,9999,13.93,9999.0,9999.0,9.1,1650,480,11.6,15,21,2,29,33,38,42,4722,1761,1481,2661,205,270,687,46.0,2.5140000000000002,50,54
9.0,5,7,10,4,12,2198,100,10,5200,9999,9999,9999,11.55,9999.0,9999.0,13.6,1720,680,17.2,15,21,2,28,33,39,42,4658,1787,1740,2702,161,202,9999.0,34.7,3872,50,54
9.0,1,7,11,4,12,1781,110,10,5500,820,9999,9999,14.82,9999.0,9999.0,12.8,1690,760,15.4,15,22,2,29,33,38,42,4620,1810,1730,2846,189,210,831,29.2,3.9,50,54
9.0,1,7,11,4,12,1998,108,8,5300,800,6200,9999,14.78,9999.0,9999.0,10.1,1575,785,14.6,15,21,1,29,33,39,42,4454,1834,1714,2824,195,235,0.9420000000000001,36.6,3237,50,54
9.0,1,7,11,4,12,1998,108,8,5300,800,6200,9999,14.78,9999.0,9999.0,10.1,1575,785,14.6,15,21,1,29,33,39,42,4454,1834,1714,2824,195,235,0.9420000000000001,36.6,3237,50,54
9.0,1,7,11,4,12,1998,108,8,5300,800,6200,9999,14.78,9999.0,9999.0,10.1,1575,765,14.6,15,21,1,29,33,39,42,4470,1832,1714,2824,195,235,888,36.6,3.2319999999999998,50,54
9.0,1,7,11,4,12,1998,108,8,5300,800,6200,9999,14.78,9999.0,9999.0,10.1,1575,765,14.6,15,21,1,29,33,39,42,4470,1832,1714,2824,195,235,888,36.6,3.2319999999999998,50,54
9.0,3,8,10,5,12,2496,101,20,4200,9999,9999,9999,15.86,9999.0,9999.0,17.1,2150,600,21.3,15,24,1,29,34,39,45,4705,9999,1940,2540,157,315,9999.0,52.1,2583,0,0
9.0,5,8,10,4,12,2953,116,18,3600,9999,9999,9999,15.06,9999.0,9999.0,16.2,2180,670,18.8,15,24,2,29,34,39,48,4440,1930,1840,2398,160,354,9999.0,47.1,3.22,51,0
9.0,5,8,10,4,12,2953,116,18,3600,9999,9999,9999,15.06,9999.0,9999.0,16.2,2270,710,19.6,15,24,2,29,34,39,48,5010,1930,1855,2968,160,354,9999.0,47.1,3.22,51,0
9.0,5,7,10,4,12,1998,94,9,5300,9999,9999,9999,11.01,9999.0,9999.0,14.7,1378,472,14.7,15,21,2,28,33,39,42,4025,1764,1650,2360,172,175,9999.0,31.9,3842,50,54
9.0,5,7,10,4,12,1998,94,9,5400,9999,9999,9999,11.01,9999.0,9999.0,15.5,1501,559,16.0,15,21,2,28,33,39,42,4435,1764,1695,2650,172,175,9999.0,31.9,3842,50,54
9.1,3,7,9,8,13,4172,228,11,6000,630,6600,7200,12.35,9999.0,4.9,6.9,1750,600,7.7,15,22,4,28,33,38,42,5041,1880,1440,2882,250,410,675,52.9,2339,50,56
9.1,2,7,9,8,13,3498,175,10,5800,600,6500,9999,12.39,9999.0,9999.0,8.2,1810,535,10.3,15,18,4,28,33,38,42,4984,1862,1435,2930,243,345,0.6629999999999999,50.0,2.5,50,56
9.1,2,7,9,8,13,3498,175,10,5800,600,6500,9999,12.39,9999.0,9999.0,8.2,1845,535,10.5,15,18,4,28,33,38,42,5124,1862,1426,3070,243,345,0.6629999999999999,50.0,2.5,50,56
9.1,1,7,9,6,13,2492,140,10,6300,9999,9999,9999,11.19,9999.0,9999.0,9.5,1520,510,10.9,15,21,4,28,33,38,42,4723,1810,1415,2702,220,222,9999.0,32.0,3613,50,54
9.1,1,7,9,6,13,2959,166,10,6200,700,7000,9999,11.68,9999.0,9999.0,7.8,1510,510,9.1,15,21,4,28,33,38,42,4723,1810,1415,2702,243,275,9999.0,38.0,3.46,52,54
9.1,2,7,9,6,13,2967,175,11,6800,9999,9999,7000,12.41,9999.0,9999.0,8.5,1621,475,9.3,15,18,4,28,33,38,42,4861,1819,1444,2909,226,293,726,48.1,2483,50,54
9.1,2,7,9,8,13,3253,174,11,6350,9999,6950,9999,11.98,9999.0,9999.0,8.5,1710,550,9.8,15,18,4,28,33,38,42,5024,1799,1314,2870,225,310,9999.0,47.3,2616,50,54
9.1,2,7,9,8,13,3253,174,11,6350,9999,6950,9999,11.98,9999.0,9999.0,8.5,1800,460,10.3,15,18,4,28,33,38,42,5149,1799,1333,2995,225,310,9999.0,47.3,2616,50,54
9.1,2,7,9,6,13,3179,206,10,7300,9999,9999,9999,11.78,9999.0,9999.0,9999.0,1370,240,6.7,15,21,4,28,33,39,42,4425,1810,1175,2530,270,298,0.57,39.5,2.9130000000000003,52,54
9.1,2,7,9,6,13,3179,206,10,7300,9999,9999,9999,11.78,9999.0,9999.0,9999.0,1425,205,6.9,15,21,4,28,33,39,42,4425,1810,1175,2530,270,298,0.57,39.5,2.9130000000000003,52,54
9.1,2,7,9,8,13,3969,203,11,5900,9999,9999,9999,12.25,9999.0,9999.0,7.1,1780,465,8.8,15,23,4,28,33,38,42,5005,1830,1435,2850,250,387,581,50.3,2459,52,54
9.1,2,7,9,8,13,4398,210,10,5400,600,9999,9999,12.57,9999.0,9999.0,6.3,1740,540,8.3,15,18,4,28,33,38,42,4808,1799,1435,2827,250,440,716,51.2,2332,50,56
9.1,1,7,11,4,12,2295,105,10,5000,750,6200,6000,11.77,9999.0,9999.0,15.1,1970,730,18.8,15,20,2,28,33,38,42,4660,1880,1844,3000,170,215,1081.0,34.3,3491,50,54
9.1,5,7,10,6,13,2494,106,10,6200,9999,9999,9999,10.48,9999.0,9999.0,10.9,1405,545,13.3,15,20,4,28,33,38,42,4195,1780,1740,2480,165,208,9999.0,36.5,3449,52,54
9.1,1,7,11,6,13,2497,121,10,6500,725,9999,9999,11.17,9999.0,9999.0,15.5,1761,664,14.6,15,21,4,28,33,38,42,4890,1900,1730,2905,170,222,9999.0,43.1,2.89,50,54
9.1,5,8,10,4,12,1998,61,21,4000,9999,9999,9999,12.26,9999.0,9999.0,20.5,1435,468,23.5,15,21,1,29,35,39,44,4000,1745,1835,2360,124,195,9999.0,36.0,3573,51,57
9.1,5,8,10,4,12,2999,117,19,3900,9999,9999,9999,13.95,9999.0,9999.0,13.8,2039,771,17.4,15,21,2,29,34,39,43,4365,1835,1835,2330,160,333,9999.0,44.9,3.53,51,57
9.1,5,8,10,4,12,2999,117,19,3900,9999,9999,9999,13.95,9999.0,9999.0,14.0,2145,665,18.3,15,21,2,29,34,39,43,4795,1835,1840,2760,160,333,9999.0,44.9,3.53,51,57
9.1,5,8,10,5,12,2874,88,22,4000,700,9999,9999,10.93,9999.0,9999.0,9999.0,1881,639,21.4,15,20,1,29,37,40,49,4656,1864,1755,2630,156,250,0.9790000000000001,32.6,4.1,51,57
9.2,2,7,9,8,13,4266,205,10,5700,650,6000,6000,11.78,3.6,5.3,7.3,1780,600,8.7,15,20,2,28,33,38,42,5038,1855,1444,2965,250,400,621,52.8,2.3409999999999997,52,56
9.2,2,7,9,8,13,4266,205,10,5700,650,6000,6000,11.78,3.6,5.3,7.3,1800,600,8.8,15,20,2,28,33,38,42,5158,1855,1444,3085,250,400,621,52.8,2.3409999999999997,52,56
9.2,3,7,9,8,13,4266,205,10,5750,650,6000,6000,11.78,3.2,4.8,6.8,1700,580,8.3,15,20,2,28,33,38,42,4818,1799,1455,2833,250,400,632,46.2,2551,52,54
9.2,3,7,9,8,13,4172,228,11,6000,630,6600,7200,12.35,9999.0,5.0,7.0,1790,600,7.9,15,22,4,28,33,38,42,5164,1880,1438,3010,250,410,675,52.9,2339,50,56
9.2,2,7,9,8,13,4398,210,10,5400,600,9999,9999,12.57,9999.0,9999.0,6.4,1660,540,7.9,15,18,4,28,33,38,42,4775,1799,1439,2830,250,440,0.6729999999999999,53.2,2248,50,56
9.2,2,7,9,8,13,4398,210,10,5400,600,6500,9999,12.57,9999.0,9999.0,7.0,1850,535,8.8,15,18,4,28,33,38,42,4984,1862,1435,2930,250,440,0.6629999999999999,53.7,2344,50,56
9.2,3,7,9,6,14,3600,309,9,6000,9999,9999,9999,19.55,9999.0,9999.0,4.2,1540,345,5.0,15,20,4,31,33,38,42,4435,1830,1295,2350,305,560,9999.0,9999.0,2583,52,54
9.2,1,7,9,5,12,2446,129,10,6100,9999,9999,9999,11.82,9999.0,9999.0,10.7,1450,570,11.2,15,21,2,28,33,38,42,4687,1826,1462,2700,210,230,9999.0,47.2,2426,50,54
9.2,2,7,9,8,13,3996,267,9,6150,9999,6950,9999,15.88,9999.0,9999.0,5.4,1640,370,6.1,15,18,4,30,33,38,42,4760,1829,1296,2588,250,505,9999.0,49.4,2.5,50,54
9.2,2,7,9,8,13,5665,253,10,5400,9999,9999,9999,10.71,9999.0,9999.0,5.6,1483,262,5.9,16,24,1,28,33,38,42,4560,1869,1214,2656,274,483,9999.0,9999.0,2.1919999999999997,50,56
9.2,2,7,9,8,13,5665,253,10,5400,9999,9999,9999,10.71,9999.0,9999.0,5.6,1489,256,5.9,16,24,1,28,33,38,42,4560,1869,1214,2656,274,483,9999.0,9999.0,2.1919999999999997,50,56
9.2,1,7,9,5,12,2446,129,10,6100,9999,9999,9999,11.82,9999.0,9999.0,10.7,1550,580,12.0,15,21,2,28,33,38,42,4687,1826,1464,2700,210,230,9999.0,47.2,2426,50,54
9.2,1,7,11,4,12,1781,110,10,5500,820,9999,9999,14.82,9999.0,9999.0,12.3,1684,766,15.3,15,22,2,29,33,38,42,4620,1810,1730,2835,189,210,831,41.9,2.8,50,54
9.2,1,7,11,4,12,1968,62,9,4300,800,5300,9999,10.15,9999.0,12.9,21.7,1705,895,27.5,15,21,1,28,33,39,42,4789,1840,1940,2920,144,159,1094.0,34.0,3486,50,54
9.2,1,7,11,4,12,1968,62,9,4300,800,5300,9999,10.15,9999.0,12.9,21.7,1745,855,28.1,15,21,1,28,33,39,42,5189,1840,1940,3320,144,159,1094.0,34.0,3486,50,54
9.2,3,8,10,6,12,2497,100,23,4400,9999,9999,9999,13.59,9999.0,9999.0,15.8,2100,680,21.0,15,21,1,29,35,39,44,4713,1855,1817,2745,162,270,9999.0,52.1,2.5839999999999996,51,57
9.2,5,8,10,4,12,2664,92,22,3600,9999,9999,9999,13.11,9999.0,9999.0,16.5,1780,730,19.3,16,27,1,29,35,39,44,4217,1755,1830,2450,158,278,9999.0,44.3,3.0,51,59
9.3,1,7,9,6,13,2959,166,10,6200,700,7000,9999,11.68,9999.0,9999.0,8.5,1550,510,9.3,15,21,4,28,33,38,42,4723,1810,3415,2702,237,275,9999.0,33.6,3446,52,54
9.3,2,7,9,6,13,2790,206,7,6000,9999,9999,9999,17.88,9999.0,9999.0,5.9,1543,417,7.5,15,22,4,31,33,39,42,4550,1810,1380,2650,260,397,9999.0,41.6,2763,50,54
9.3,2,7,9,8,13,3506,260,8,6500,850,9999,7000,14.34,9999.0,9999.0,4.8,1380,9999,5.3,15,22,4,31,33,39,42,4414,1883,1150,2420,282,400,9999.0,40.9,2.9,52,56
9.3,1,7,11,4,12,2295,105,10,5000,750,6200,6000,11.77,9999.0,9999.0,14.2,1990,710,19.0,15,20,2,28,33,38,42,4660,1880,1844,3000,173,215,1081.0,35.4,3386,50,54
9.3,1,7,11,6,13,2792,128,10,5800,700,9999,9999,10.58,9999.0,9.1,13.2,1739,711,13.6,15,24,2,28,33,38,42,4620,1810,1762,2846,195,235,831,33.7,3.3989999999999996,50,54
9.3,5,8,10,4,12,2664,92,22,3600,9999,9999,9999,13.11,9999.0,9999.0,17.4,1910,670,20.8,16,27,1,29,35,39,44,4697,1755,1850,2650,158,278,9999.0,44.3,3.0,51,59
9.3,2,8,11,4,12,2477,59,21,3900,9999,9999,9999,10.65,9999.0,9999.0,31.7,1847,703,31.3,15,21,1,29,0,40,44,4695,1820,1855,2810,135,210,1151.0,42.7,2.8539999999999996,51,0
9.3,2,8,11,4,12,2477,59,21,3900,9999,9999,9999,10.65,9999.0,9999.0,31.7,1817,833,30.8,15,21,1,29,0,40,44,4695,1820,1885,2810,135,210,1151.0,42.7,2.8539999999999996,51,0
9.3,2,7,10,4,12,1998,94,9,5300,9999,9999,9999,11.01,9999.0,9999.0,15.0,1408,442,15.0,15,21,2,28,33,39,42,4025,1764,1650,2360,163,175,9999.0,35.1,3488,50,54
9.3,5,7,10,4,12,1998,94,9,5300,9999,9999,9999,11.01,9999.0,9999.0,15.0,1468,460,15.6,15,21,2,28,33,39,42,4405,1764,1650,2650,163,175,9999.0,35.1,3488,50,54
9.3,5,7,10,4,12,1998,94,9,5400,9999,9999,9999,11.01,9999.0,9999.0,15.8,1521,539,16.2,15,21,2,28,33,39,42,4435,1764,1695,2650,163,175,9999.0,35.1,3488,50,54
9.3,1,7,11,6,13,3301,116,9,4700,750,9999,9999,10.47,9999.0,9999.0,13.3,1775,685,15.3,16,18,1,28,33,38,42,4733,1950,1802,2878,175,275,9999.0,50.4,2.41,52,54
9.3,1,7,11,6,13,3301,116,9,4700,750,9999,9999,10.47,9999.0,9999.0,13.3,1875,640,16.2,16,18,1,28,33,38,42,5070,1950,1802,3030,175,275,9999.0,52.3,2.41,52,54
9.4,2,7,9,8,13,4398,210,10,5400,600,6500,9999,12.57,9999.0,9999.0,7.0,1890,535,9.0,15,18,4,28,33,38,42,5124,1862,1426,3070,250,440,0.6629999999999999,53.7,2344,50,56
9.4,1,7,9,6,13,2959,150,10,6300,9999,9999,9999,11.47,9999.0,9999.0,9.8,1515,540,10.1,15,21,2,28,33,38,42,4567,1830,1432,2580,220,270,9999.0,46.6,2484,50,54
9.4,1,7,9,6,13,3474,153,10,5200,600,9999,9999,10.96,9999.0,9999.0,9.3,1725,455,11.3,15,21,2,28,33,39,42,4995,1820,1430,2905,215,303,9999.0,54.6,2156,52,56
9.4,3,7,9,8,13,4266,205,10,5750,650,6000,6000,11.78,3.3,4.9,7.2,1790,620,8.7,15,20,2,28,33,38,42,4839,1799,1509,2833,243,400,0.7070000000000001,46.2,2551,52,54
9.4,2,7,9,8,13,5439,260,11,5500,650,6000,6000,12.25,3.0,4.2,5.9,1740,570,6.7,15,20,2,28,33,38,42,4839,1799,1477,2833,250,530,0.71,50.2,2.3409999999999997,52,54
9.4,1,7,11,6,13,2792,103,10,4500,700,9999,9999,10.8,9999.0,9.1,13.7,1810,810,17.6,15,24,2,28,33,38,42,4789,1840,1920,2920,174,240,1094.0,41.6,2847,52,54
9.4,1,7,11,6,13,2792,103,10,4500,700,9999,9999,10.8,9999.0,9.1,13.7,1850,850,18.0,15,24,2,28,33,38,42,5189,1840,1940,3320,174,240,1094.0,41.6,2847,52,54
9.4,2,7,11,4,12,1997,83,10,5250,9999,9999,9999,10.38,9999.0,9999.0,15.8,1605,835,19.3,15,21,1,28,33,38,42,4655,1695,1855,2800,154,165,9999.0,29.0,4173,50,54
9.4,3,8,10,6,12,4164,150,19,3400,9999,9999,9999,12.98,9999.0,9999.0,13.6,2420,840,16.1,15,21,2,29,34,39,48,4890,1940,1880,2850,170,430,9999.0,9999.0,3444,51,0
9.4,3,8,10,6,12,4164,150,19,3400,9999,9999,9999,12.98,9999.0,9999.0,13.6,2420,840,16.1,15,21,2,29,34,39,48,4890,1940,1880,2850,170,430,9999.0,9999.0,3444,51,0
9.4,5,7,10,4,12,1998,94,9,5300,9999,9999,9999,11.01,9999.0,9999.0,14.7,1438,490,15.3,15,21,2,28,33,39,42,4405,1764,1650,2650,172,175,9999.0,31.9,3842,50,54
9.4,1,7,11,4,12,1997,102,9,5800,9999,9999,9999,11.33,9999.0,9999.0,14.6,1370,700,13.4,15,21,2,28,33,38,42,4570,1720,1715,2720,170,180,9999.0,38.7,3.0,50,54
9.4,5,7,10,4,12,2295,103,10,5300,9999,9999,9999,11.17,9999.0,9999.0,9999.0,1835,685,17.8,15,20,2,28,33,39,42,4656,1864,1755,2630,176,204,0.9790000000000001,36.0,3.7230000000000003,50,54
9.4,5,8,10,5,12,2874,88,22,4000,700,9999,9999,11.19,9999.0,9999.0,9999.0,1860,655,21.1,15,20,1,29,37,40,49,4330,1841,1840,2480,140,256,9999.0,36.0,3.7,51,59
9.4,5,8,10,5,12,2874,88,22,4000,700,9999,9999,11.19,9999.0,9999.0,9999.0,1860,655,21.1,15,20,1,29,37,40,49,4330,1841,1840,2480,140,256,9999.0,36.0,3.7,51,59
9.5,3,7,9,8,13,4172,265,11,7000,9999,9999,9999,12.95,9999.0,4.8,6.6,1750,600,6.6,15,22,4,28,33,38,42,5034,1880,1418,2880,250,430,653,41.4,2.9989999999999997,50,54
9.5,3,7,9,8,13,4172,220,11,6200,9999,7200,9999,12.05,9999.0,4.8,6.9,1750,540,8.0,15,22,4,28,33,38,42,4833,1850,1453,2760,250,400,613,53.6,2193,50,56
9.5,2,7,9,8,13,3996,203,11,6100,9999,9999,9999,11.89,9999.0,9999.0,7.1,1644,475,8.1,15,18,4,28,33,38,42,4861,1819,1444,2909,240,378,9999.0,48.1,2483,50,54
9.5,2,7,9,8,13,3996,267,9,6150,9999,6950,9999,15.88,9999.0,9999.0,5.6,1750,350,6.6,15,18,4,30,33,38,42,4760,1829,1306,2588,250,505,9999.0,49.4,2.5,50,54
9.5,3,7,9,6,13,2972,210,8,6000,700,9999,9999,17.21,9999.0,9999.0,5.7,1730,390,8.2,15,21,4,31,33,38,42,4570,1840,1285,2470,250,407,0.65,51.4,2339,50,54
9.5,5,8,10,4,12,2477,73,21,3900,9999,9999,9999,12.78,9999.0,9999.0,19.3,1745,765,23.9,15,21,1,29,35,40,44,4035,1770,1870,2350,136,252,9999.0,33.9,3.9589999999999996,51,0
9.5,5,8,10,4,12,2477,73,21,3900,9999,9999,9999,12.78,9999.0,9999.0,19.3,1785,765,24.5,15,21,1,29,35,40,44,4085,1770,1860,2350,136,252,9999.0,34.2,3.9589999999999996,51,0
9.5,1,7,11,4,12,1997,102,9,5800,9999,9999,9999,11.2,9999.0,9999.0,14.8,1370,700,13.4,15,21,2,28,33,38,42,4515,1695,1620,2720,170,178,9999.0,37.8,3.0,50,54
9.5,5,7,10,4,12,2463,87,9,5200,9999,9999,9999,9.49,9999.0,9999.0,15.0,1430,495,16.4,16,24,1,28,33,39,42,3883,1740,1782,2373,142,186,9999.0,40.5,3174,50,54
9.6,3,7,9,6,14,3600,309,9,6000,9999,9999,9999,19.55,9999.0,9999.0,4.9,1585,345,5.1,15,18,4,31,33,38,42,4435,1830,1295,2350,298,560,9999.0,9999.0,2399,52,54
9.6,3,7,9,8,13,4172,220,11,6200,9999,7200,9999,12.05,9999.0,5.1,7.1,1815,540,8.3,15,22,4,28,33,38,42,4833,1850,1475,2759,250,400,748,53.6,2193,50,56
9.6,1,7,11,6,13,3350,137,10,5200,9999,9999,9999,10.69,9999.0,9999.0,11.2,1774,661,12.9,16,24,1,28,33,39,42,5114,1847,1801,3047,177,285,9999.0,51.4,2.33,52,54
9.7,3,7,9,8,13,4172,265,11,7000,9999,9999,9999,12.95,9999.0,4.0,5.4,1730,600,6.5,15,22,4,28,33,38,42,5034,1880,1418,2880,250,430,653,41.3,3.1,50,54
9.7,1,7,9,6,13,2959,150,10,6300,9999,9999,9999,11.47,9999.0,9999.0,9.8,1540,510,10.3,15,21,2,28,33,38,42,4687,1826,1462,2700,220,270,9999.0,46.1,2484,50,54
9.7,1,7,9,5,12,1998,162,9,5750,9999,9999,9999,19.43,9999.0,9999.0,7.3,1500,520,9.3,15,21,2,29,33,38,42,4687,1826,1462,2700,243,309,9999.0,43.8,2.6439999999999997,52,54
9.7,2,7,9,8,13,3996,267,9,6150,9999,6950,9999,15.88,9999.0,9999.0,5.6,1775,485,6.6,15,18,4,30,33,38,42,5024,1799,1314,2870,250,505,9999.0,47.6,2.5,50,54
9.7,2,7,9,8,13,3996,267,9,6150,9999,6950,9999,15.88,9999.0,9999.0,5.7,1800,460,6.7,15,18,4,30,33,38,42,5149,1799,1333,2995,250,505,9999.0,48.8,2.5,50,54
9.7,3,7,9,6,13,2671,184,9,5800,9999,9999,9999,16.47,9999.0,9999.0,7.7,1825,630,9.9,15,22,4,31,33,38,42,4810,1852,1551,2757,234,350,9999.0,9999.0,2294,50,54
9.7,2,7,9,8,13,4398,210,10,5400,600,9999,9999,12.57,9999.0,9999.0,6.7,1770,540,8.4,15,18,4,28,33,38,42,4808,1799,1435,2827,250,440,716,53.2,2248,50,56
9.7,3,8,10,5,12,3124,103,21,3600,700,4750,9999,15.45,9999.0,9999.0,9999.0,1898,607,18.4,16,25,1,29,35,38,44,4611,1858,1805,2690,170,384,9999.0,50.4,2698,51,57
9.8,2,7,9,8,13,4941,294,11,6600,600,7000,7000,12.72,9999.0,3.8,5.3,1720,570,5.9,15,20,4,28,33,39,42,4784,1800,1437,2830,250,500,0.6729999999999999,45.4,2615,50,56
9.8,1,7,9,8,13,4565,205,10,5600,700,9999,9999,11.2,9999.0,9999.0,7.8,1847,427,9.0,15,18,4,28,33,39,42,4997,1897,1428,2850,203,407,9999.0,59.4,2.1180000000000003,52,54
9.8,3,7,9,6,13,2671,184,9,5800,9999,9999,9999,16.47,9999.0,9999.0,7.4,1795,630,9.8,15,22,4,31,33,38,42,4810,1852,1551,2757,236,350,9999.0,9999.0,3194,50,54
9.8,1,7,9,6,13,2959,150,10,6300,9999,9999,9999,11.47,9999.0,9999.0,9.9,1610,580,10.7,15,21,2,28,33,38,42,4687,1826,1464,2700,218,270,9999.0,46.6,2484,50,54
9.8,1,7,11,5,12,2461,85,10,4500,800,9999,9999,10.21,9999.0,12.1,17.7,1780,920,20.9,15,21,1,28,33,39,42,4789,1840,1940,2920,164,200,1094.0,33.7,3.59,50,54
9.8,1,7,11,5,12,2461,85,10,4500,800,9999,9999,10.21,9999.0,12.1,17.7,1820,880,21.4,15,21,1,28,33,39,42,5189,1840,1940,3320,164,200,1094.0,33.7,3.59,50,54
9.8,3,8,10,4,12,2982,92,21,3600,700,4600,9999,12.43,9999.0,9999.0,14.0,1750,760,19.0,15,21,1,29,35,39,44,4305,1730,1855,2365,160,295,9999.0,42.1,3.4360000000000004,51,59
9.8,3,8,10,4,12,2982,92,21,3600,700,4600,9999,12.43,9999.0,9999.0,14.0,1750,760,19.0,15,21,1,29,35,39,44,4330,1820,1870,2365,160,295,9999.0,39.5,3.63,51,59
9.8,3,8,10,4,12,2982,92,21,3600,700,4600,9999,12.43,9999.0,9999.0,14.9,1850,960,20.1,15,21,1,29,35,39,44,4745,1730,1860,2665,160,295,9999.0,42.1,3.4360000000000004,51,59
9.8,3,8,10,4,12,2982,92,21,3600,700,4600,9999,12.43,9999.0,9999.0,14.9,1850,960,20.1,15,21,1,29,35,39,44,4770,1820,1875,2665,160,295,9999.0,39.5,3.63,51,59
9.8,3,7,11,4,12,1997,102,9,5800,9999,9999,9999,11.2,9999.0,9999.0,14.0,1460,610,14.3,15,21,2,28,33,38,42,4515,1695,1620,2720,170,178,9999.0,31.4,3594,50,54
9.9,2,7,9,8,13,4966,225,10,5500,650,6000,6000,11.64,3.2,4.7,6.5,1780,600,7.9,15,20,2,28,33,38,42,5038,1855,1444,2965,250,460,621,52.8,2.3409999999999997,52,56
9.9,2,7,9,8,13,4966,225,10,5500,650,6000,6000,11.64,3.2,4.7,6.5,1800,600,8.0,15,20,2,28,33,38,42,5158,1855,1444,3085,250,460,621,52.8,2.3409999999999997,52,56
9.9,2,7,9,8,13,4966,225,10,5600,650,6000,6000,11.64,3.1,4.6,6.5,1790,530,8.0,15,20,2,28,33,38,42,4993,1857,1398,2885,250,460,616,9999.0,2.3409999999999997,52,56
9.9,5,7,10,6,13,2494,106,10,6200,9999,9999,9999,10.48,9999.0,9999.0,12.5,1425,525,13.4,15,20,4,28,33,38,42,4195,1780,1740,2480,155,208,9999.0,37.5,3359,52,54
9.9,2,7,11,4,12,2351,82,9,4500,9999,9999,9999,9.62,9999.0,9999.0,20.6,1790,760,21.8,15,21,1,28,0,39,42,4695,1820,1885,2810,155,180,1151.0,33.7,3.6,50,54
9.9,2,7,11,4,12,2351,82,9,4500,9999,9999,9999,9.62,9999.0,9999.0,20.6,1760,890,21.5,15,21,1,28,0,39,42,4695,1820,1885,2810,155,180,1151.0,33.7,3.6,50,54
9.9,5,8,10,4,12,2477,73,21,3900,9999,9999,9999,12.78,9999.0,9999.0,21.7,1845,705,25.3,15,21,1,29,35,40,44,4635,1770,1900,2695,136,252,9999.0,33.9,3.9589999999999996,51,0
9.9,5,8,10,4,12,2477,73,21,3900,9999,9999,9999,12.78,9999.0,9999.0,21.7,1885,665,25.8,15,21,1,29,35,40,44,4685,1785,1890,2695,136,252,9999.0,34.2,3.9589999999999996,51,0
9.9,5,7,10,4,12,2295,105,10,5600,750,9999,9999,11.44,9999.0,9999.0,9999.0,1820,695,17.3,15,20,2,28,33,39,42,4330,1841,1840,2480,160,209,9999.0,31.4,4.3,50,54
9.9,5,7,10,4,12,2295,105,10,5600,750,9999,9999,11.44,9999.0,9999.0,9999.0,1820,695,17.3,15,20,2,28,33,39,42,4330,1841,1840,2480,160,209,9999.0,31.4,4.3,50,54
10.0,3,7,10,6,12,2979,170,10,5900,700,6500,6500,12.65,9999.0,9999.0,8.5,1990,610,11.7,15,18,2,28,33,38,42,4667,1872,1715,2820,202,300,9999.0,9999.0,4.1,50,54
10.0,3,7,11,5,12,2461,85,10,4500,800,9999,9999,10.21,9999.0,12.5,18.8,1880,820,22.1,15,21,1,28,33,39,42,4789,1840,1940,2920,162,200,1094.0,33.7,3.59,50,54
10.0,3,7,11,5,12,2461,85,10,4500,800,9999,9999,10.21,9999.0,12.5,18.8,1920,780,22.6,15,21,1,28,33,39,42,5189,1840,1940,3320,162,200,1094.0,33.7,3.59,50,54
10.1,3,7,9,8,13,4172,250,11,7000,780,7200,9999,12.65,9999.0,4.9,6.7,1760,540,7.0,15,22,4,28,33,38,42,4833,1850,1443,2759,250,420,748,41.3,2823,50,56
10.1,2,7,9,12,13,5379,240,10,5000,600,9999,6000,11.45,9999.0,9999.0,6.8,1980,535,8.3,15,18,2,28,33,38,42,4984,1862,1426,2930,250,490,0.7070000000000001,56.7,2.2,50,56
10.1,5,8,10,5,12,2874,88,20,3800,680,4200,4200,12.24,9999.0,9999.0,16.0,1980,620,22.5,15,20,1,29,34,38,44,4130,1700,1940,2400,137,280,1482.0,36.1,3.7,51,59
10.1,5,8,10,5,12,2874,88,20,3800,680,4200,4200,12.24,9999.0,9999.0,17.0,2105,795,23.9,15,20,1,29,34,38,44,4580,1700,1945,2850,137,280,1482.0,36.1,3.7,51,59
10.1,5,7,10,6,13,3165,151,9,5400,9999,9999,9999,11.51,9999.0,9999.0,9.7,1782,668,11.8,15,21,4,28,33,39,42,4658,1787,1740,2702,192,290,9999.0,39.4,3483,50,54
