heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
24.35,4,18,24,4664,89.4,81.5,10,105,130,5.0,2000
26.37,4,18,24,4664,89.4,81.5,10,105,130,5.5,2000
28.39,4,18,24,4664,89.4,81.5,10,105,130,6.0,2000
30.45,4,18,24,4664,89.4,81.5,10,105,130,6.5,2000
32.52,4,18,24,4664,89.4,81.5,10,105,130,7.0,2000
34.6,4,18,24,4664,89.4,81.5,10,105,130,7.5,2000
36.73,4,18,24,4664,89.4,81.5,10,105,130,8.0,2000
38.86,4,18,24,4664,89.4,81.5,10,105,130,8.5,2000
41.01,4,18,24,4664,89.4,81.5,10,105,130,9.0,2000
43.16,4,18,24,4664,89.4,81.5,10,105,130,9.5,2000
45.36,4,18,24,4664,89.4,81.5,10,105,130,10.0,2000
47.58,4,18,24,4664,89.4,81.5,10,105,130,10.5,2000
49.79,4,18,24,4664,89.4,81.5,10,105,130,11.0,2000
52.06,4,18,24,4664,89.4,81.5,10,105,130,11.5,2000
54.32,4,18,24,4664,89.4,81.5,10,105,130,12.0,2000
56.6,4,18,24,4664,89.4,81.5,10,105,130,12.5,2000
58.91,4,18,24,4664,89.4,81.5,10,105,130,13.0,2000
61.24,4,18,24,4664,89.4,81.5,10,105,130,13.5,2000
63.59,4,18,24,4664,89.4,81.5,10,105,130,14.0,2000
65.96,4,18,24,4664,89.4,81.5,10,105,130,14.5,2000
68.36,4,18,24,4664,89.4,81.5,10,105,130,15.0,2000
70.75,4,18,24,4664,89.4,81.5,10,105,130,15.5,2000
73.19,4,18,24,4664,89.4,81.5,10,105,130,16.0,2000
75.63,4,18,24,4664,89.4,81.5,10,105,130,16.5,2000
78.12,4,18,24,4664,89.4,81.5,10,105,130,17.0,2000
80.6,4,18,24,4664,89.4,81.5,10,105,130,17.5,2000
83.11,4,18,24,4664,89.4,81.5,10,105,130,18.0,2000
10.36,4,18,24,4664,89.4,81.5,10,105,130,0.0,2500
12.27,4,18,24,4664,89.4,81.5,10,105,130,0.5,2500
14.22,4,18,24,4664,89.4,81.5,10,105,130,1.0,2500
16.19,4,18,24,4664,89.4,81.5,10,105,130,1.5,2500
18.19,4,18,24,4664,89.4,81.5,10,105,130,2.0,2500
20.23,4,18,24,4664,89.4,81.5,10,105,130,2.5,2500
22.29,4,18,24,4664,89.4,81.5,10,105,130,3.0,2500
24.38,4,18,24,4664,89.4,81.5,10,105,130,3.5,2500
26.48,4,18,24,4664,89.4,81.5,10,105,130,4.0,2500
28.63,4,18,24,4664,89.4,81.5,10,105,130,4.5,2500
30.81,4,18,24,4664,89.4,81.5,10,105,130,5.0,2500
33.0,4,18,24,4664,89.4,81.5,10,105,130,5.5,2500
35.24,4,18,24,4664,89.4,81.5,10,105,130,6.0,2500
37.51,4,18,24,4664,89.4,81.5,10,105,130,6.5,2500
39.79,4,18,24,4664,89.4,81.5,10,105,130,7.0,2500
42.1,4,18,24,4664,89.4,81.5,10,105,130,7.5,2500
44.45,4,18,24,4664,89.4,81.5,10,105,130,8.0,2500
46.82,4,18,24,4664,89.4,81.5,10,105,130,8.5,2500
49.22,4,18,24,4664,89.4,81.5,10,105,130,9.0,2500
51.66,4,18,24,4664,89.4,81.5,10,105,130,9.5,2500
54.12,4,18,24,4664,89.4,81.5,10,105,130,10.0,2500
56.6,4,18,24,4664,89.4,81.5,10,105,130,10.5,2500
59.13,4,18,24,4664,89.4,81.5,10,105,130,11.0,2500
61.66,4,18,24,4664,89.4,81.5,10,105,130,11.5,2500
64.23,4,18,24,4664,89.4,81.5,10,105,130,12.0,2500
66.85,4,18,24,4664,89.4,81.5,10,105,130,12.5,2500
69.47,4,18,24,4664,89.4,81.5,10,105,130,13.0,2500
72.13,4,18,24,4664,89.4,81.5,10,105,130,13.5,2500
74.84,4,18,24,4664,89.4,81.5,10,105,130,14.0,2500
77.54,4,18,24,4664,89.4,81.5,10,105,130,14.5,2500
80.29,4,18,24,4664,89.4,81.5,10,105,130,15.0,2500
83.06,4,18,24,4664,89.4,81.5,10,105,130,15.5,2500
85.88,4,18,24,4664,89.4,81.5,10,105,130,16.0,2500
88.7,4,18,24,4664,89.4,81.5,10,105,130,16.5,2500
91.56,4,18,24,4664,89.4,81.5,10,105,130,17.0,2500
94.46,4,18,24,4664,89.4,81.5,10,105,130,17.5,2500
97.37,4,18,24,4664,89.4,81.5,10,105,130,18.0,2500
17.34,4,18,24,4664,89.4,81.5,10,105,130,0.0,3000
19.36,4,18,24,4664,89.4,81.5,10,105,130,0.5,3000
21.45,4,18,24,4664,89.4,81.5,10,105,130,1.0,3000
23.56,4,18,24,4664,89.4,81.5,10,105,130,1.5,3000
25.71,4,18,24,4664,89.4,81.5,10,105,130,2.0,3000
27.88,4,18,24,4664,89.4,81.5,10,105,130,2.5,3000
30.12,4,18,24,4664,89.4,81.5,10,105,130,3.0,3000
32.38,4,18,24,4664,89.4,81.5,10,105,130,3.5,3000
34.69,4,18,24,4664,89.4,81.5,10,105,130,4.0,3000
37.04,4,18,24,4664,89.4,81.5,10,105,130,4.5,3000
39.41,4,18,24,4664,89.4,81.5,10,105,130,5.0,3000
41.85,4,18,24,4664,89.4,81.5,10,105,130,5.5,3000
44.32,4,18,24,4664,89.4,81.5,10,105,130,6.0,3000
46.82,4,18,24,4664,89.4,81.5,10,105,130,6.5,3000
49.35,4,18,24,4664,89.4,81.5,10,105,130,7.0,3000
51.95,4,18,24,4664,89.4,81.5,10,105,130,7.5,3000
54.56,4,18,24,4664,89.4,81.5,10,105,130,8.0,3000
57.22,4,18,24,4664,89.4,81.5,10,105,130,8.5,3000
59.93,4,18,24,4664,89.4,81.5,10,105,130,9.0,3000
62.68,4,18,24,4664,89.4,81.5,10,105,130,9.5,3000
65.45,4,18,24,4664,89.4,81.5,10,105,130,10.0,3000
68.27,4,18,24,4664,89.4,81.5,10,105,130,10.5,3000
71.13,4,18,24,4664,89.4,81.5,10,105,130,11.0,3000
74.04,4,18,24,4664,89.4,81.5,10,105,130,11.5,3000
76.96,4,18,24,4664,89.4,81.5,10,105,130,12.0,3000
79.94,4,18,24,4664,89.4,81.5,10,105,130,12.5,3000
82.95,4,18,24,4664,89.4,81.5,10,105,130,13.0,3000
86.01,4,18,24,4664,89.4,81.5,10,105,130,13.5,3000
89.12,4,18,24,4664,89.4,81.5,10,105,130,14.0,3000
92.25,4,18,24,4664,89.4,81.5,10,105,130,14.5,3000
95.42,4,18,24,4664,89.4,81.5,10,105,130,15.0,3000
98.63,4,18,24,4664,89.4,81.5,10,105,130,15.5,3000
101.89,4,18,24,4664,89.4,81.5,10,105,130,16.0,3000
105.18,4,18,24,4664,89.4,81.5,10,105,130,16.5,3000
108.5,4,18,24,4664,89.4,81.5,10,105,130,17.0,3000
111.88,4,18,24,4664,89.4,81.5,10,105,130,17.5,3000
115.29,4,18,24,4664,89.4,81.5,10,105,130,18.0,3000
26.26,4,18,24,4664,89.4,81.5,10,105,130,0.0,3500
28.43,4,18,24,4664,89.4,81.5,10,105,130,0.5,3500
30.63,4,18,24,4664,89.4,81.5,10,105,130,1.0,3500
32.92,4,18,24,4664,89.4,81.5,10,105,130,1.5,3500
35.22,4,18,24,4664,89.4,81.5,10,105,130,2.0,3500
37.6,4,18,24,4664,89.4,81.5,10,105,130,2.5,3500
40.01,4,18,24,4664,89.4,81.5,10,105,130,3.0,3500
42.47,4,18,24,4664,89.4,81.5,10,105,130,3.5,3500
45.0,4,18,24,4664,89.4,81.5,10,105,130,4.0,3500
47.58,4,18,24,4664,89.4,81.5,10,105,130,4.5,3500
50.22,4,18,24,4664,89.4,81.5,10,105,130,5.0,3500
52.88,4,18,24,4664,89.4,81.5,10,105,130,5.5,3500
55.63,4,18,24,4664,89.4,81.5,10,105,130,6.0,3500
58.4,4,18,24,4664,89.4,81.5,10,105,130,6.5,3500
61.24,4,18,24,4664,89.4,81.5,10,105,130,7.0,3500
64.12,4,18,24,4664,89.4,81.5,10,105,130,7.5,3500
67.07,4,18,24,4664,89.4,81.5,10,105,130,8.0,3500
70.07,4,18,24,4664,89.4,81.5,10,105,130,8.5,3500
73.11,4,18,24,4664,89.4,81.5,10,105,130,9.0,3500
76.21,4,18,24,4664,89.4,81.5,10,105,130,9.5,3500
79.36,4,18,24,4664,89.4,81.5,10,105,130,10.0,3500
82.55,4,18,24,4664,89.4,81.5,10,105,130,10.5,3500
85.81,4,18,24,4664,89.4,81.5,10,105,130,11.0,3500
89.12,4,18,24,4664,89.4,81.5,10,105,130,11.5,3500
92.49,4,18,24,4664,89.4,81.5,10,105,130,12.0,3500
95.91,4,18,24,4664,89.4,81.5,10,105,130,12.5,3500
99.37,4,18,24,4664,89.4,81.5,10,105,130,13.0,3500
102.87,4,18,24,4664,89.4,81.5,10,105,130,13.5,3500
106.44,4,18,24,4664,89.4,81.5,10,105,130,14.0,3500
110.06,4,18,24,4664,89.4,81.5,10,105,130,14.5,3500
113.74,4,18,24,4664,89.4,81.5,10,105,130,15.0,3500
117.47,4,18,24,4664,89.4,81.5,10,105,130,15.5,3500
121.24,4,18,24,4664,89.4,81.5,10,105,130,16.0,3500
125.07,4,18,24,4664,89.4,81.5,10,105,130,16.5,3500
128.95,4,18,24,4664,89.4,81.5,10,105,130,17.0,3500
132.88,4,18,24,4664,89.4,81.5,10,105,130,17.5,3500
136.87,4,18,24,4664,89.4,81.5,10,105,130,18.0,3500
36.69,4,18,24,4664,89.4,81.5,10,105,130,0.0,4000
39.01,4,18,24,4664,89.4,81.5,10,105,130,0.5,4000
41.43,4,18,24,4664,89.4,81.5,10,105,130,1.0,4000
43.94,4,18,24,4664,89.4,81.5,10,105,130,1.5,4000
46.51,4,18,24,4664,89.4,81.5,10,105,130,2.0,4000
49.17,4,18,24,4664,89.4,81.5,10,105,130,2.5,4000
51.92,4,18,24,4664,89.4,81.5,10,105,130,3.0,4000
54.76,4,18,24,4664,89.4,81.5,10,105,130,3.5,4000
57.42,4,18,24,4664,89.4,81.5,10,105,130,4.0,4000
60.26,4,18,24,4664,89.4,81.5,10,105,130,4.5,4000
63.15,4,18,24,4664,89.4,81.5,10,105,130,5.0,4000
66.12,4,18,24,4664,89.4,81.5,10,105,130,5.5,4000
69.16,4,18,24,4664,89.4,81.5,10,105,130,6.0,4000
72.26,4,18,24,4664,89.4,81.5,10,105,130,6.5,4000
75.43,4,18,24,4664,89.4,81.5,10,105,130,7.0,4000
78.67,4,18,24,4664,89.4,81.5,10,105,130,7.5,4000
81.98,4,18,24,4664,89.4,81.5,10,105,130,8.0,4000
85.35,4,18,24,4664,89.4,81.5,10,105,130,8.5,4000
88.79,4,18,24,4664,89.4,81.5,10,105,130,9.0,4000
92.29,4,18,24,4664,89.4,81.5,10,105,130,9.5,4000
95.86,4,18,24,4664,89.4,81.5,10,105,130,10.0,4000
99.5,4,18,24,4664,89.4,81.5,10,105,130,10.5,4000
103.2,4,18,24,4664,89.4,81.5,10,105,130,11.0,4000
106.97,4,18,24,4664,89.4,81.5,10,105,130,11.5,4000
110.81,4,18,24,4664,89.4,81.5,10,105,130,12.0,4000
114.71,4,18,24,4664,89.4,81.5,10,105,130,12.5,4000
118.69,4,18,24,4664,89.4,81.5,10,105,130,13.0,4000
122.72,4,18,24,4664,89.4,81.5,10,105,130,13.5,4000
126.83,4,18,24,4664,89.4,81.5,10,105,130,14.0,4000
131.0,4,18,24,4664,89.4,81.5,10,105,130,14.5,4000
135.25,4,18,24,4664,89.4,81.5,10,105,130,15.0,4000
139.56,4,18,24,4664,89.4,81.5,10,105,130,15.5,4000
143.93,4,18,24,4664,89.4,81.5,10,105,130,16.0,4000
148.36,4,18,24,4664,89.4,81.5,10,105,130,16.5,4000
152.86,4,18,24,4664,89.4,81.5,10,105,130,17.0,4000
157.46,4,18,24,4664,89.4,81.5,10,105,130,17.5,4000
162.09,4,18,24,4664,89.4,81.5,10,105,130,18.0,4000
49.37,4,18,24,4664,89.4,81.5,10,105,130,0.0,4500
51.88,4,18,24,4664,89.4,81.5,10,105,130,0.5,4500
54.5,4,18,24,4664,89.4,81.5,10,105,130,1.0,4500
57.2,4,18,24,4664,89.4,81.5,10,105,130,1.5,4500
60.02,4,18,24,4664,89.4,81.5,10,105,130,2.0,4500
62.95,4,18,24,4664,89.4,81.5,10,105,130,2.5,4500
65.96,4,18,24,4664,89.4,81.5,10,105,130,3.0,4500
69.11,4,18,24,4664,89.4,81.5,10,105,130,3.5,4500
71.95,4,18,24,4664,89.4,81.5,10,105,130,4.0,4500
75.06,4,18,24,4664,89.4,81.5,10,105,130,4.5,4500
78.27,4,18,24,4664,89.4,81.5,10,105,130,5.0,4500
81.56,4,18,24,4664,89.4,81.5,10,105,130,5.5,4500
84.93,4,18,24,4664,89.4,81.5,10,105,130,6.0,4500
88.39,4,18,24,4664,89.4,81.5,10,105,130,6.5,4500
91.94,4,18,24,4664,89.4,81.5,10,105,130,7.0,4500
95.55,4,18,24,4664,89.4,81.5,10,105,130,7.5,4500
99.26,4,18,24,4664,89.4,81.5,10,105,130,8.0,4500
103.05,4,18,24,4664,89.4,81.5,10,105,130,8.5,4500
106.93,4,18,24,4664,89.4,81.5,10,105,130,9.0,4500
110.88,4,18,24,4664,89.4,81.5,10,105,130,9.5,4500
114.91,4,18,24,4664,89.4,81.5,10,105,130,10.0,4500
119.04,4,18,24,4664,89.4,81.5,10,105,130,10.5,4500
123.25,4,18,24,4664,89.4,81.5,10,105,130,11.0,4500
127.56,4,18,24,4664,89.4,81.5,10,105,130,11.5,4500
131.93,4,18,24,4664,89.4,81.5,10,105,130,12.0,4500
136.38,4,18,24,4664,89.4,81.5,10,105,130,12.5,4500
140.93,4,18,24,4664,89.4,81.5,10,105,130,13.0,4500
145.57,4,18,24,4664,89.4,81.5,10,105,130,13.5,4500
150.27,4,18,24,4664,89.4,81.5,10,105,130,14.0,4500
155.06,4,18,24,4664,89.4,81.5,10,105,130,14.5,4500
159.94,4,18,24,4664,89.4,81.5,10,105,130,15.0,4500
164.91,4,18,24,4664,89.4,81.5,10,105,130,15.5,4500
169.94,4,18,24,4664,89.4,81.5,10,105,130,16.0,4500
175.07,4,18,24,4664,89.4,81.5,10,105,130,16.5,4500
180.28,4,18,24,4664,89.4,81.5,10,105,130,17.0,4500
185.58,4,18,24,4664,89.4,81.5,10,105,130,17.5,4500
190.97,4,18,24,4664,89.4,81.5,10,105,130,18.0,4500
63.99,4,18,24,4664,89.4,81.5,10,105,130,0.0,5000
66.7,4,18,24,4664,89.4,81.5,10,105,130,0.5,5000
69.51,4,18,24,4664,89.4,81.5,10,105,130,1.0,5000
72.46,4,18,24,4664,89.4,81.5,10,105,130,1.5,5000
75.55,4,18,24,4664,89.4,81.5,10,105,130,2.0,5000
78.76,4,18,24,4664,89.4,81.5,10,105,130,2.5,5000
82.09,4,18,24,4664,89.4,81.5,10,105,130,3.0,5000
85.55,4,18,24,4664,89.4,81.5,10,105,130,3.5,5000
88.59,4,18,24,4664,89.4,81.5,10,105,130,4.0,5000
92.02,4,18,24,4664,89.4,81.5,10,105,130,4.5,5000
95.55,4,18,24,4664,89.4,81.5,10,105,130,5.0,5000
99.19,4,18,24,4664,89.4,81.5,10,105,130,5.5,5000
102.94,4,18,24,4664,89.4,81.5,10,105,130,6.0,5000
106.77,4,18,24,4664,89.4,81.5,10,105,130,6.5,5000
110.72,4,18,24,4664,89.4,81.5,10,105,130,7.0,5000
114.78,4,18,24,4664,89.4,81.5,10,105,130,7.5,5000
118.93,4,18,24,4664,89.4,81.5,10,105,130,8.0,5000
123.19,4,18,24,4664,89.4,81.5,10,105,130,8.5,5000
127.56,4,18,24,4664,89.4,81.5,10,105,130,9.0,5000
132.02,4,18,24,4664,89.4,81.5,10,105,130,9.5,5000
136.56,4,18,24,4664,89.4,81.5,10,105,130,10.0,5000
141.24,4,18,24,4664,89.4,81.5,10,105,130,10.5,5000
146.01,4,18,24,4664,89.4,81.5,10,105,130,11.0,5000
150.87,4,18,24,4664,89.4,81.5,10,105,130,11.5,5000
155.84,4,18,24,4664,89.4,81.5,10,105,130,12.0,5000
160.92,4,18,24,4664,89.4,81.5,10,105,130,12.5,5000
166.11,4,18,24,4664,89.4,81.5,10,105,130,13.0,5000
171.38,4,18,24,4664,89.4,81.5,10,105,130,13.5,5000
176.75,4,18,24,4664,89.4,81.5,10,105,130,14.0,5000
182.23,4,18,24,4664,89.4,81.5,10,105,130,14.5,5000
187.82,4,18,24,4664,89.4,81.5,10,105,130,15.0,5000
193.52,4,18,24,4664,89.4,81.5,10,105,130,15.5,5000
199.31,4,18,24,4664,89.4,81.5,10,105,130,16.0,5000
205.19,4,18,24,4664,89.4,81.5,10,105,130,16.5,5000
211.2,4,18,24,4664,89.4,81.5,10,105,130,17.0,5000
217.3,4,18,24,4664,89.4,81.5,10,105,130,17.5,5000
223.49,4,18,24,4664,89.4,81.5,10,105,130,18.0,5000
-0.25,4,19,22,799,79.0,65.5,3,105,130,0.0,100
0.41,4,19,22,799,79.0,65.5,3,105,130,1.0,100
1.07,4,19,22,799,79.0,65.5,3,105,130,2.0,100
1.71,4,19,22,799,79.0,65.5,3,105,130,3.0,100
2.35,4,19,22,799,79.0,65.5,3,105,130,4.0,100
2.99,4,19,22,799,79.0,65.5,3,105,130,5.0,100
3.62,4,19,22,799,79.0,65.5,3,105,130,6.0,100
4.24,4,19,22,799,79.0,65.5,3,105,130,7.0,100
4.86,4,19,22,799,79.0,65.5,3,105,130,8.0,100
5.47,4,19,22,799,79.0,65.5,3,105,130,9.0,100
6.08,4,19,22,799,79.0,65.5,3,105,130,10.0,100
6.67,4,19,22,799,79.0,65.5,3,105,130,11.0,100
7.27,4,19,22,799,79.0,65.5,3,105,130,12.0,100
7.86,4,19,22,799,79.0,65.5,3,105,130,13.0,100
8.44,4,19,22,799,79.0,65.5,3,105,130,14.0,100
9.01,4,19,22,799,79.0,65.5,3,105,130,15.0,100
9.58,4,19,22,799,79.0,65.5,3,105,130,16.0,100
10.14,4,19,22,799,79.0,65.5,3,105,130,17.0,100
10.7,4,19,22,799,79.0,65.5,3,105,130,18.0,100
-0.69,4,19,22,799,79.0,65.5,3,105,130,0.0,1000
-0.09,4,19,22,799,79.0,65.5,3,105,130,1.0,1000
0.53,4,19,22,799,79.0,65.5,3,105,130,2.0,1000
1.16,4,19,22,799,79.0,65.5,3,105,130,3.0,1000
1.81,4,19,22,799,79.0,65.5,3,105,130,4.0,1000
2.49,4,19,22,799,79.0,65.5,3,105,130,5.0,1000
3.18,4,19,22,799,79.0,65.5,3,105,130,6.0,1000
3.89,4,19,22,799,79.0,65.5,3,105,130,7.0,1000
4.62,4,19,22,799,79.0,65.5,3,105,130,8.0,1000
5.37,4,19,22,799,79.0,65.5,3,105,130,9.0,1000
6.14,4,19,22,799,79.0,65.5,3,105,130,10.0,1000
6.92,4,19,22,799,79.0,65.5,3,105,130,11.0,1000
7.73,4,19,22,799,79.0,65.5,3,105,130,12.0,1000
8.56,4,19,22,799,79.0,65.5,3,105,130,13.0,1000
9.4,4,19,22,799,79.0,65.5,3,105,130,14.0,1000
10.27,4,19,22,799,79.0,65.5,3,105,130,15.0,1000
11.15,4,19,22,799,79.0,65.5,3,105,130,16.0,1000
12.05,4,19,22,799,79.0,65.5,3,105,130,17.0,1000
12.98,4,19,22,799,79.0,65.5,3,105,130,18.0,1000
-0.09,4,19,22,799,79.0,65.5,3,105,130,0.0,2000
0.53,4,19,22,799,79.0,65.5,3,105,130,1.0,2000
1.2,4,19,22,799,79.0,65.5,3,105,130,2.0,2000
1.9,4,19,22,799,79.0,65.5,3,105,130,3.0,2000
2.65,4,19,22,799,79.0,65.5,3,105,130,4.0,2000
3.45,4,19,22,799,79.0,65.5,3,105,130,5.0,2000
4.28,4,19,22,799,79.0,65.5,3,105,130,6.0,2000
5.16,4,19,22,799,79.0,65.5,3,105,130,7.0,2000
6.09,4,19,22,799,79.0,65.5,3,105,130,8.0,2000
7.05,4,19,22,799,79.0,65.5,3,105,130,9.0,2000
8.06,4,19,22,799,79.0,65.5,3,105,130,10.0,2000
9.11,4,19,22,799,79.0,65.5,3,105,130,11.0,2000
10.2,4,19,22,799,79.0,65.5,3,105,130,12.0,2000
11.34,4,19,22,799,79.0,65.5,3,105,130,13.0,2000
12.52,4,19,22,799,79.0,65.5,3,105,130,14.0,2000
13.74,4,19,22,799,79.0,65.5,3,105,130,15.0,2000
15.01,4,19,22,799,79.0,65.5,3,105,130,16.0,2000
16.32,4,19,22,799,79.0,65.5,3,105,130,17.0,2000
17.67,4,19,22,799,79.0,65.5,3,105,130,18.0,2000
0.63,4,19,22,799,79.0,65.5,3,105,130,0.0,2500
1.3,4,19,22,799,79.0,65.5,3,105,130,1.0,2500
2.03,4,19,22,799,79.0,65.5,3,105,130,2.0,2500
2.81,4,19,22,799,79.0,65.5,3,105,130,3.0,2500
3.64,4,19,22,799,79.0,65.5,3,105,130,4.0,2500
4.53,4,19,22,799,79.0,65.5,3,105,130,5.0,2500
5.47,4,19,22,799,79.0,65.5,3,105,130,6.0,2500
6.46,4,19,22,799,79.0,65.5,3,105,130,7.0,2500
7.51,4,19,22,799,79.0,65.5,3,105,130,8.0,2500
8.6,4,19,22,799,79.0,65.5,3,105,130,9.0,2500
9.75,4,19,22,799,79.0,65.5,3,105,130,10.0,2500
10.96,4,19,22,799,79.0,65.5,3,105,130,11.0,2500
12.21,4,19,22,799,79.0,65.5,3,105,130,12.0,2500
13.52,4,19,22,799,79.0,65.5,3,105,130,13.0,2500
14.89,4,19,22,799,79.0,65.5,3,105,130,14.0,2500
16.3,4,19,22,799,79.0,65.5,3,105,130,15.0,2500
17.77,4,19,22,799,79.0,65.5,3,105,130,16.0,2500
19.29,4,19,22,799,79.0,65.5,3,105,130,17.0,2500
20.87,4,19,22,799,79.0,65.5,3,105,130,18.0,2500
1.64,4,19,22,799,79.0,65.5,3,105,130,0.0,3000
2.39,4,19,22,799,79.0,65.5,3,105,130,1.0,3000
3.2,4,19,22,799,79.0,65.5,3,105,130,2.0,3000
4.08,4,19,22,799,79.0,65.5,3,105,130,3.0,3000
5.01,4,19,22,799,79.0,65.5,3,105,130,4.0,3000
6.01,4,19,22,799,79.0,65.5,3,105,130,5.0,3000
7.07,4,19,22,799,79.0,65.5,3,105,130,6.0,3000
8.2,4,19,22,799,79.0,65.5,3,105,130,7.0,3000
9.38,4,19,22,799,79.0,65.5,3,105,130,8.0,3000
10.63,4,19,22,799,79.0,65.5,3,105,130,9.0,3000
11.94,4,19,22,799,79.0,65.5,3,105,130,10.0,3000
13.31,4,19,22,799,79.0,65.5,3,105,130,11.0,3000
14.74,4,19,22,799,79.0,65.5,3,105,130,12.0,3000
16.23,4,19,22,799,79.0,65.5,3,105,130,13.0,3000
17.79,4,19,22,799,79.0,65.5,3,105,130,14.0,3000
19.41,4,19,22,799,79.0,65.5,3,105,130,15.0,3000
21.09,4,19,22,799,79.0,65.5,3,105,130,16.0,3000
22.83,4,19,22,799,79.0,65.5,3,105,130,17.0,3000
24.64,4,19,22,799,79.0,65.5,3,105,130,18.0,3000
2.93,4,19,22,799,79.0,65.5,3,105,130,0.0,3500
3.78,4,19,22,799,79.0,65.5,3,105,130,1.0,3500
4.71,4,19,22,799,79.0,65.5,3,105,130,2.0,3500
5.7,4,19,22,799,79.0,65.5,3,105,130,3.0,3500
6.76,4,19,22,799,79.0,65.5,3,105,130,4.0,3500
7.9,4,19,22,799,79.0,65.5,3,105,130,5.0,3500
9.1,4,19,22,799,79.0,65.5,3,105,130,6.0,3500
10.37,4,19,22,799,79.0,65.5,3,105,130,7.0,3500
11.71,4,19,22,799,79.0,65.5,3,105,130,8.0,3500
13.13,4,19,22,799,79.0,65.5,3,105,130,9.0,3500
14.61,4,19,22,799,79.0,65.5,3,105,130,10.0,3500
16.16,4,19,22,799,79.0,65.5,3,105,130,11.0,3500
17.78,4,19,22,799,79.0,65.5,3,105,130,12.0,3500
19.47,4,19,22,799,79.0,65.5,3,105,130,13.0,3500
21.23,4,19,22,799,79.0,65.5,3,105,130,14.0,3500
23.06,4,19,22,799,79.0,65.5,3,105,130,15.0,3500
24.96,4,19,22,799,79.0,65.5,3,105,130,16.0,3500
26.93,4,19,22,799,79.0,65.5,3,105,130,17.0,3500
28.97,4,19,22,799,79.0,65.5,3,105,130,18.0,3500
4.5,4,19,22,799,79.0,65.5,3,105,130,0.0,4000
5.49,4,19,22,799,79.0,65.5,3,105,130,1.0,4000
6.55,4,19,22,799,79.0,65.5,3,105,130,2.0,4000
7.68,4,19,22,799,79.0,65.5,3,105,130,3.0,4000
8.89,4,19,22,799,79.0,65.5,3,105,130,4.0,4000
10.18,4,19,22,799,79.0,65.5,3,105,130,5.0,4000
11.55,4,19,22,799,79.0,65.5,3,105,130,6.0,4000
12.99,4,19,22,799,79.0,65.5,3,105,130,7.0,4000
14.5,4,19,22,799,79.0,65.5,3,105,130,8.0,4000
16.1,4,19,22,799,79.0,65.5,3,105,130,9.0,4000
17.77,4,19,22,799,79.0,65.5,3,105,130,10.0,4000
19.51,4,19,22,799,79.0,65.5,3,105,130,11.0,4000
21.34,4,19,22,799,79.0,65.5,3,105,130,12.0,4000
23.24,4,19,22,799,79.0,65.5,3,105,130,13.0,4000
25.21,4,19,22,799,79.0,65.5,3,105,130,14.0,4000
27.26,4,19,22,799,79.0,65.5,3,105,130,15.0,4000
29.39,4,19,22,799,79.0,65.5,3,105,130,16.0,4000
31.6,4,19,22,799,79.0,65.5,3,105,130,17.0,4000
33.88,4,19,22,799,79.0,65.5,3,105,130,18.0,4000
6.36,4,19,22,799,79.0,65.5,3,105,130,0.0,4500
7.5,4,19,22,799,79.0,65.5,3,105,130,1.0,4500
8.72,4,19,22,799,79.0,65.5,3,105,130,2.0,4500
10.02,4,19,22,799,79.0,65.5,3,105,130,3.0,4500
11.4,4,19,22,799,79.0,65.5,3,105,130,4.0,4500
12.87,4,19,22,799,79.0,65.5,3,105,130,5.0,4500
14.41,4,19,22,799,79.0,65.5,3,105,130,6.0,4500
16.04,4,19,22,799,79.0,65.5,3,105,130,7.0,4500
17.75,4,19,22,799,79.0,65.5,3,105,130,8.0,4500
19.54,4,19,22,799,79.0,65.5,3,105,130,9.0,4500
21.42,4,19,22,799,79.0,65.5,3,105,130,10.0,4500
23.37,4,19,22,799,79.0,65.5,3,105,130,11.0,4500
25.41,4,19,22,799,79.0,65.5,3,105,130,12.0,4500
27.53,4,19,22,799,79.0,65.5,3,105,130,13.0,4500
29.73,4,19,22,799,79.0,65.5,3,105,130,14.0,4500
32.01,4,19,22,799,79.0,65.5,3,105,130,15.0,4500
34.38,4,19,22,799,79.0,65.5,3,105,130,16.0,4500
36.82,4,19,22,799,79.0,65.5,3,105,130,17.0,4500
39.35,4,19,22,799,79.0,65.5,3,105,130,18.0,4500
8.51,4,19,22,799,79.0,65.5,3,105,130,0.0,5000
9.82,4,19,22,799,79.0,65.5,3,105,130,1.0,5000
11.23,4,19,22,799,79.0,65.5,3,105,130,2.0,5000
12.71,4,19,22,799,79.0,65.5,3,105,130,3.0,5000
14.29,4,19,22,799,79.0,65.5,3,105,130,4.0,5000
15.95,4,19,22,799,79.0,65.5,3,105,130,5.0,5000
17.7,4,19,22,799,79.0,65.5,3,105,130,6.0,5000
19.53,4,19,22,799,79.0,65.5,3,105,130,7.0,5000
21.45,4,19,22,799,79.0,65.5,3,105,130,8.0,5000
23.46,4,19,22,799,79.0,65.5,3,105,130,9.0,5000
25.55,4,19,22,799,79.0,65.5,3,105,130,10.0,5000
27.73,4,19,22,799,79.0,65.5,3,105,130,11.0,5000
30.0,4,19,22,799,79.0,65.5,3,105,130,12.0,5000
32.35,4,19,22,799,79.0,65.5,3,105,130,13.0,5000
